Courier 23,0
Courier 24,1
Courier 25,0
Courier 26,4
Courier 27,1
Courier 28,1
Courier 29,1
Courier 30,2
Courier 31,1
Courier 32,1
Courier 33,1
Courier 34,1
Courier 35,1
Courier 36,1
Courier 37,1
Courier 38,1
Courier 39,1
Courier 40,3
Courier 41,1
Courier 42,1
Courier 43,1
Courier 44,1
Courier 45,0
Courier 46,1
Courier 47,1
Courier 48,0
Courier 49,1
Courier 50,0
Courier 51,1
Courier 52,1
Courier 53,0
Courier 54,0
Courier 55,3
Courier 56,1
Courier 57,1
Courier 58,2
Courier 59,0
Courier 60,1
Courier 61,1
Courier 62,0
Courier 63,1
Courier 64,1
Courier 65,2
Courier 66,2
Courier 67,0
Courier 68,1
Courier 69,0
Courier 70,1
Courier 71,0
Courier 72,0
Courier 73,0
Courier 74,0
Courier 75,1
Courier 76,1
Courier 77,1
Courier 78,1
Courier 79,1
Courier 80,2
Courier 81,0
Courier 82,0
Courier 83,0
Courier 84,0
Courier 85,1
Courier 86,1
Courier 87,1
Courier 88,0
Courier 89,0
Courier 90,0
Courier 91,0
Courier 92,0
Courier 93,1
Courier 94,1
Courier 95,1
Courier 96,1
Courier 97,1
Courier 98,1
Courier 99,2
Courier 100,0
Courier 101,1
Courier 102,1
Courier 103,0
Courier 104,1
Courier 105,1
Courier 106,1
Courier 107,3
Courier 108,1
Courier 109,0
Courier 110,1
Courier 111,1
Courier 112,1
Courier 113,2
